Region,Division,Sum,Rank,Ref_SchoolID,School2_ID,School3_ID,RefSchool_Name,School2_Name,School3_Name,RefSchool_LAT,RefSchool_LONG,School2_LAT,School2_LONG,School3_LAT,School 3_LONG,RefSch ot_Sch2,RefSch ot_Sch3,Sum of D1_D2,School Type
Region IV-A,Laguna,1.290345237,24,108408,108412,108413,Linga ES Laguna 108408,Pinagbayanan ES Laguna 108412,Pook ES Laguna 108413,14.254659,121.360107,14.24995,121.360031,14.256763,121.366798,0.527180943,0.763164294,1.290345237,ES
Region IV-A,Laguna,1.552013687,29,108256,108258,108268,Dayap ES Laguna 108256,Lamot ES Laguna 108258,T.C. Dator MES (Pulong Dayap ES) Laguna 108268,14.155677,121.327234,14.15712,121.327118,14.149195,121.316311,0.162016615,1.389997072,1.552013687,ES
Region IV-A,Laguna,1.594751076,32,108437,108436,164524,Bubukal ES Laguna 108437,Bagumbayan ES Laguna 108436,SAN JUAN ES  (Bubukal ES-Annex) Laguna 164524,14.250675,121.4028086,14.263035,121.398429,14.250899,121.404002,1.462869372,0.131881704,1.594751076,ES
Region IV-A,Laguna,1.606689466,33,108394,108389,108401,Cornelio C. Dalena ES Laguna 108394,"Victor O. De Gui, Jr. MES (Balian Bo. School) Laguna 108389",Pakil ES Laguna 108401,14.384555,121.476761,14.394217,121.474838,14.38015524,121.4778003,1.101460536,0.50522893,1.606689466,ES
Region IV-A,Laguna,1.664851754,36,108311,108304,108310,Mayondon Elementary School Laguna 108311,Bayog ES Laguna 108304,Malinta ES Laguna 108310,14.18842804,121.2386089,14.19124528,121.2442196,14.18656425,121.2297937,0.685707558,0.979144196,1.664851754,ES
Region IV-A,Laguna,1.690664509,38,108419,108428,108429,Chrysanthemum Village Elementary School Laguna 108419,Rosario Complex Elementary School Laguna 108428,Sampaguita Village ES Laguna 108429,14.34115765,121.0441501,14.33621544,121.0487264,14.34400647,121.0359235,0.743217582,0.947446927,1.690664509,ES
Region IV-A,Laguna,1.825877061,44,108421,108424,108431,Estrella ES Laguna 108421,Langgam ES Laguna 108424,San Isidro ES (Bayan-bayanan) Laguna 108431,14.33536697,121.0193987,14.32692022,121.0179511,14.34214969,121.0232666,0.958458979,0.867418081,1.82587706,ES
Region IV-A,Laguna,1.970230257,47,108349,108348,108350,Santa Catalina Elementary School Laguna 108349,Majayjay Elementary School Laguna 108348,Suba ES Laguna 108350,14.147187,121.471123,14.141798,121.47139,14.148052,121.483679,0.603930144,1.366300113,1.970230257,ES
Region X,Lanao del Norte,1.905015101,1,127042,127043,127048,Jose Balazo Memorial Elementary School Lanao del Norte 127042,Kauswagan CES Lanao del Norte 127043,Tacub ES Lanao del Norte 127048,8.1857057,124.0930043,8.190701,124.086909,8.1892643,124.1015599,0.876783719,1.028231381,1.9050151,ES
Region X,Lanao del Norte,4.185347967,4,127113,126944,127117,Claro M. Recto ES Lanao del Norte 127113,Liangan East  Elementary School Lanao del Norte 126944,Maigo CES Lanao del Norte 127117,8.1636549,123.9644533,8.176354,123.990173,8.158348,123.9571856,3.184654823,1.000693144,4.185347967,ES
Region I,Laoag City,2.011257404,1,102202,102193,102203,Shamrock Elementary School Laoag City 102202,Agripino P. Santos Elementary School Laoag City 102193,Sta. Maria Elementary School Laoag City 102203,18.20269722,120.5931111,18.19638889,120.5866667,18.20878333,120.5858806,0.983999506,1.027257898,2.011257404,ES
Region I,Laoag City,3.365323992,12,153001,102199,102204,Sto. Nino Elementary School Laoag City 153001,Eulalio. F. Siazon Memorial Elementary School Laoag City 102199,Suyo Elementary School Laoag City 102204,18.21027778,120.555,18.202603,120.538047,18.21094444,120.56785,1.996926893,1.368397099,3.365323992,ES
Region VII,Lapu-Lapu City,0.858544129,1,119972,119974,119980,Abuno ES Lapu-Lapu City 119972,Bagong Silang ES Lapu-Lapu City 119974,PAJAC ELEMENTARY SCHOOL Lapu-Lapu City 119980,10.293397,123.987947,10.29847819,123.9831268,10.292921,123.988495,0.778034877,0.080509252,0.858544129,ES
Region VII,Lapu-Lapu City,0.999959421,3,119989,119990,119991,Lapu-Lapu City CES Lapu-Lapu City 119989,Look ES Lapu-Lapu City 119990,Poblacion ES Lapu-Lapu City 119991,10.309349,123.948223,10.304165,123.944824,10.311821,123.94948,0.690552024,0.309407396,0.99995942,ES
Region VII,Lapu-Lapu City,1.595382638,6,119993,119985,119986,Timpolok ES Lapu-Lapu City 119993,Babag I ES Lapu-Lapu City 119985,Babag II Elementary School Lapu-Lapu City 119986,10.28445673,123.9502311,10.28881,123.944822,10.27944301,123.944732,0.769661454,0.825721184,1.595382638,ES
Region VII,Lapu-Lapu City,1.790619693,11,119983,119979,119984,Suba Masulog ES Lapu-Lapu City 119983,Marigondon Elementary School Lapu-Lapu City 119979,Sudtonggan ES Lapu-Lapu City 119984,10.2758031,123.9634783,10.27545641,123.9745358,10.280077,123.96063,1.218521188,0.572098505,1.790619693,ES
Region VII,Lapu-Lapu City,2.406610614,19,119958,119957,119962,Sta. Rosa ES Lapu-Lapu City 119958,Sabang Elementary School Lapu-Lapu City 119957,Tungasan ES Lapu-Lapu City 119962,10.262974,124.05109,10.253196,124.056222,10.265818,124.061356,1.231885957,1.174724657,2.406610614,ES
Region VII,Lapu-Lapu City,2.496259442,21,119976,119971,119978,Buyong Elementary School Lapu-Lapu City 119976,Soong ES Lapu-Lapu City 119971,Maribago Elementary School Lapu-Lapu City 119978,10.28953863,124.0014032,10.30193689,124.0018354,10.285652,123.992155,1.38865359,1.107605852,2.496259442,ES
NCR,Las Piñas City,0.734977954,1,136781,136779,136784,Vergonville ES Las Piñas City 136781,Pulanlupa ES Las Piñas City 136779,Dona Manuela ES Las Piñas City 136784,14.46024444,120.9800083,14.460431,120.979911,14.4539153,120.9793951,0.023395086,0.711582868,0.734977954,ES
NCR,Las Piñas City,1.445242899,4,136790,136786,226503,Talon ES Las Piñas City 136790,Moonwalk ES - Mikesell Annex Las Piñas City 136786,Talon 3 Elementary School Las Piñas City 226503,14.43851,121.00241,14.42833333,121.0036111,14.44068333,121.0040083,1.14657405,0.298668849,1.445242899,ES
NCR,Las Piñas City,1.585033069,6,136773,136780,226502,CAA Elementary School Main Las Piñas City 136773,Pulanlupa ES - Camella Annex Las Piñas City 136780,CAA ES Annex Las Piñas City 226502,14.46027778,120.9988889,14.45861111,120.9866667,14.45929444,121.0009306,1.337865591,0.247167478,1.585033069,ES
NCR,Las Piñas City,1.716353265,8,226501,136785,136789,Moonwalk ES - Golden Acres Annex Las Piñas City 226501,Moonwalk ES Las Piñas City 136785,Pilar Village ES Las Piñas City 136789,14.41666667,120.9972222,14.42,120.9922222,14.412261,121.005859,0.658069025,1.05828424,1.716353265,ES
Region V,Legaspi City,1.699488762,1,114484,114459,114471,Victory Village Elementary School Legaspi City 114484,Bogtong ES Legaspi City 114459,Ems Barrio PS Legaspi City 114471,13.152927,123.730469,13.161808,123.733175,13.147258,123.728722,1.036955162,0.6625336,1.699488762,ES
Region V,Legaspi City,2.65207224,3,114476,114477,114483,Buraguis ES Legaspi City 114476,Cabagnan ES Legaspi City 114477,Puro Elementary School Legaspi City 114483,13.136526,123.753755,13.142013,123.748891,13.124942,123.765739,0.811401662,1.840670578,2.65207224,ES
Region V,Legaspi City,6.10044104,15,114461,114460,114467,Imalnod ES Legaspi City 114461,Homapon ES Legaspi City 114460,Banquerohan ES Legaspi City 114467,13.064551,123.72441,13.091199,123.739287,13.056411,123.747767,3.395451585,2.704989456,6.100441041,ES
Region VIII,Leyte,2.382422907,1,121742,121274,121755,Luntad Elementary School Leyte 121742,Guindapunan Elementary School Leyte 121274,Cogon Elementary School Leyte 121755,11.14954393,124.9966797,11.16537681,124.9997348,11.1467671,125.0011237,1.803781586,0.578641321,2.382422907,ES
Region VIII,Leyte,4.961610914,6,121534,121547,121550,Aguiting Elementary School Leyte 121534,Montebello Elementary School Leyte 121547,Rizal Elementary School Leyte 121550,11.14401323,124.5874025,11.12815834,124.5852914,11.17065533,124.5972356,1.789847778,3.171763137,4.961610915,ES
Region V,Ligao City,2.30140337,1,111825,111781,111844,Pandan ES Ligao City 111825,Tastas ES Ligao City 111781,Ligao West CES (Binatagan) Ligao City 111844,13.22388889,123.5313889,13.220316,123.530884,13.24083333,123.5308333,0.403709189,1.897694181,2.30140337,ES
Region V,Ligao City,3.888709745,3,111819,111811,111813,Herrera Elementary School Ligao City 111819,Barayong ES Ligao City 111811,Basag ES Ligao City 111813,13.26277778,123.5838889,13.270283,123.566537,13.26985,123.59893,2.068768965,1.81994078,3.888709745,ES
Region V,Ligao City,7.831249532,10,111836,111826,111847,Bacong ES Ligao City 111836,Paulba ES Ligao City 111826,Palapas ES Ligao City 111847,13.135163,123.454933,13.183825,123.458539,13.117035,123.466164,5.461293448,2.369956084,7.831249532,ES
Region IV-A,Lipa City,1.50034239,1,109693,109669,109687,Padre Valerio Malabanan MS Lipa City 109693,Teodoro M. Kalaw MS Lipa City 109669,San Sebastian ES Lipa City 109687,13.942142,121.156593,13.94653389,121.1610489,13.9350978,121.1548714,0.689948652,0.810393738,1.50034239,ES
Region IV-A,Lipa City,1.668644492,4,109643,109645,109675,Don Leon E. Dolor MS Lipa City 109643,Edilberto L. Mendoza MES Lipa City 109645,Kayumanggi ES Lipa City 109675,13.92823352,121.1699326,13.92920732,121.1749061,13.92333812,121.1609696,0.55123928,1.117405212,1.668644492,ES
Region IV-A,Lipa City,1.751688747,5,109647,109648,109676,Pinagkawitan ES Lipa City 109647,San Adriano ES Lipa City 109648,Labac Elementary School Lipa City 109676,13.903756,121.1928466,13.904346,121.192802,13.892203,121.182899,0.066220968,1.685467779,1.751688747,ES
Region IV-A,Lucena City,0.378746659,1,109744,109742,109743,Lucena West III Elementary School Lucena City 109744,Lucena West I Elementary School Lucena City 109742,Lucena West II Elementary School Lucena City 109743,13.93652595,121.6055726,13.93469979,121.6052993,13.936157,121.604034,0.206562068,0.172184592,0.37874666,ES
Region IV-A,Lucena City,0.484142809,4,109737,109715,109725,Ibabang Iyam Elementary School Lucena City 109737,Lucena East VIII Elementary School Lucena City 109715,San Lorenzo Elementary School Lucena City 109725,13.941676,121.622032,13.93964293,121.6255472,13.9420265,121.6219839,0.444562145,0.039580664,0.484142809,ES
Region IV-A,Lucena City,0.715276408,6,109745,109708,109721,Lucena West IV Elementary School Lucena City 109745,Lucena East II Elementary School Lucena City 109708,Lucena North I Elementary School Lucena City 109721,13.93581125,121.6094837,13.933156,121.6108002,13.93905686,121.6106683,0.329847523,0.385428885,0.715276408,ES
Region IV-A,Lucena City,0.94068528,8,109709,109714,109734,Lucena East III Elementary School Lucena City 109709,Lucena East VII Elementary School Lucena City 109714,Mayao Crossing Elementary School Lucena City 109734,13.92674991,121.617616,13.92808988,121.6151679,13.9258155,121.6233838,0.305357367,0.635327913,0.94068528,ES
Region IV-A,Lucena City,1.235934183,12,109732,109730,109731,Lucena South II Elementary School Lucena City 109732,Dalahican Elementary School Lucena City 109730,Lucena South I Elementary School Lucena City 109731,13.91717558,121.6095449,13.91209965,121.6175691,13.91815423,121.6080571,1.040659377,0.195274807,1.235934184,ES
Region III,Mabalacat City,0.8853752,1,106088,106076,106079,Talimundok Elementary School Mabalacat City 106088,Dau Elementary School Mabalacat City 106076,Gasdam ES Mabalacat City 106079,15.185569,120.585892,15.1820169,120.5857752,15.187427,120.58181,0.397815422,0.487559779,0.885375201,ES
Region III,Mabalacat City,0.953766237,2,106069,106084,106087,Mauaque Resetlement ES Mabalacat City 106069,Mawake ES Mabalacat City 106084,Sapang Biabas ES Mabalacat City 106087,15.20416756,120.6085972,15.20655556,120.6092222,15.19952,120.6045713,0.275701881,0.678064356,0.953766237,ES
Region III,Mabalacat City,1.021441178,3,106066,106070,106072,Mabalacat ES Mabalacat City 106066,San Joaquin ES Mabalacat City 106070,Sta. Ines ES Mabalacat City 106072,15.22395254,120.5738584,15.23039515,120.5719094,15.222597,120.575928,0.751268747,0.270172431,1.021441178,ES
Region III,Mabalacat City,1.174680925,6,106074,106089,159534,Camachiles ES Mabalacat City 106074,Villa Teodora ES Mabalacat City 106089,Canidha Elementary School Mabalacat City 159534,15.19277778,120.5855556,15.1882999,120.5895414,15.19424,120.590065,0.660787922,0.513893003,1.174680925,ES
Region III,Mabalacat City,1.562892346,15,106078,106077,159544,Duquit ES Mabalacat City 106078,Dau Homesite ES Mabalacat City 106077,Pila Elementary School Mabalacat City 159544,15.17652034,120.601499,15.17616542,120.592509,15.181142,120.604141,0.972039784,0.590852562,1.562892346,ES
NCR,Makati City,0.779829733,1,136708,136705,136706,"Nicanor C. Garcia, Sr. ES Makati City 136708",F. Benitez ES-Main Makati City 136705,Jose Magsaysay ES Makati City 136706,14.56944444,121.0205556,14.567931,121.01744,14.5728454,121.0217521,0.377669208,0.402160524,0.779829732,ES
NCR,Makati City,0.822889052,3,136691,136688,136712,San Jose ES Makati City 136691,Cembo ES Makati City 136688,South Cembo ES Makati City 136712,14.564351,121.047851,14.566224,121.048424,14.5593233,121.0498808,0.218657601,0.604231451,0.822889052,ES
NCR,Makati City,0.940916913,5,136700,136699,136703,Bangkal ES I Makati City 136700,Bangkal ES Main Makati City 136699,Hen. Pio del Pilar ES Main Makati City 136703,14.545422,121.010414,14.542811,121.008278,14.55027778,121.0088889,0.372807422,0.568109491,0.940916913,ES
NCR,Makati City,0.976380917,6,136693,136692,136698,East Rembo ES Makati City 136693,Comembo ES Makati City 136692,West Rembo ES Makati City 136698,14.555246,121.062943,14.550571,121.063805,14.55916667,121.0636111,0.531579281,0.444801636,0.976380917,ES
NCR,Malabon City,0.554153634,1,136831,136832,136833,Panghulo ES Malabon City 136831,Panghulo ES I Malabon City 136832,Santulan ES Malabon City 136833,14.68407807,120.9579648,14.68509987,120.9546951,14.68540087,120.9589435,0.372065796,0.182087838,0.554153634,ES
NCR,Malabon City,0.68032577,3,136846,136842,136843,Santiago Syjuco Memorial School Malabon City 136846,Concepcion ES Malabon City 136842,Dela Paz ES Malabon City 136843,14.6654221,120.9505821,14.66758296,120.9495544,14.662222,120.9525,0.266256833,0.414068937,0.68032577,ES
NCR,Malabon City,1.240728125,11,136852,136850,136854,Acacia ES Malabon City 136852,Tinajeros ES Malabon City 136850,Epifanio de los Santos ES Malabon City 136854,14.667458,120.968864,14.671264,120.969903,14.660556,120.966944,0.440642773,0.800085352,1.240728125,ES
NCR,Malabon City,1.35258258,12,136836,136834,136835,Ninoy Aquino ES Malabon City 136836,Imelda ES Malabon City 136834,Longos ES Malabon City 136835,14.654444,120.960556,14.64808748,120.9613288,14.65832532,120.9562653,0.716441876,0.636140704,1.35258258,ES
Region X,Malaybalay City,5.431907849,1,126588,126574,126591,Natid-asan ES Malaybalay City 126588,Airport Village ES Malaybalay City 126574,San Jose ES Malaybalay City 126591,8.133328,125.135178,8.141825,125.11897,8.103333,125.130371,2.032330509,3.39957734,5.431907849,ES
Region III,Malolos City,0.952791225,1,104867,104889,240005,Caingin ES Malolos City 104867,Canalate ES Malolos City 104889,San Agustin Elementary School Malolos City 240005,14.844184,120.804486,14.841745,120.802397,14.847323,120.808962,0.354443908,0.598347317,0.952791225,ES
Region III,Malolos City,1.39416214,3,104880,104869,104881,Sumapa Bata ES Malolos City 104880,Dakila ES Malolos City 104869,Sumapa ES Malolos City 104881,14.858414,120.831444,14.850636,120.835364,14.856954,120.827811,0.968466651,0.425695489,1.39416214,ES
Region III,Malolos City,1.570722553,6,104887,104862,104897,Balayong ES Malolos City 104887,Balite ES Malolos City 104862,Panasahan ES Malolos City 104897,14.82817,120.829697,14.82972,120.837063,14.821944,120.827014,0.815739447,0.754983106,1.570722553,ES
Region III,Malolos City,1.950967417,12,104882,104876,104877,Tikay ES Malolos City 104882,San Pablo ES Malolos City 104876,Santor ES Malolos City 104877,14.8405,120.854,14.847295,120.846931,14.832925,120.855891,1.078697184,0.872270233,1.950967417,ES
Region III,Malolos City,1.99448404,13,104874,104873,104879,Lugam Annex ES Malolos City 104874,Look 1st ES Malolos City 104873,Stma. Trinidad ES Malolos City 104879,14.882083,120.818592,14.884944,120.809975,14.875827,120.825304,0.985686136,1.008797904,1.99448404,ES
NCR,Mandaluyong City,0.930510106,1,224001,136665,136669,Pleasant HIlls Elementary School Mandaluyong City 224001,Dona Pilar C. Gonzaga ES Mandaluyong City 136665,Nueve de Febrero Elementary School Mandaluyong City 136669,14.58722222,121.0386111,14.5896273,121.0307668,14.5875497,121.0387371,0.891393915,0.039116191,0.930510106,ES
NCR,Mandaluyong City,1.032478186,3,136657,136660,136661,Filemon P. Javier Elementary School Mandaluyong City 136657,Mandaluyong Elementary School Mandaluyong City 136660,Plainview  Elementary School Mandaluyong City 136661,14.58,121.0291667,14.586091,121.024871,14.5782167,121.029672,0.825489289,0.206988897,1.032478186,ES
Region VII,Mandaue City,0.567719244,1,120019,120008,120017,Tingub ES Mandaue City 120019,Bakilid ES Mandaue City 120008,Tabok ES II Mandaue City 120017,10.335936,123.933237,10.33833335,123.9336111,10.3333,123.933,0.271498465,0.296220778,0.567719243,ES
Region VII,Mandaue City,1.466134524,10,119999,119998,120002,Labogon ES Mandaue City 119999,Basak ES Mandaue City 119998,Paknaan ES Mandaue City 120002,10.3519,123.953,10.3540026,123.95009,10.345813,123.960475,0.397585739,1.068548786,1.466134525,ES
Region VII,Mandaue City,2.698161094,19,120006,119995,120007,Subangdaku ES Mandaue City 120006,Mayor A.S. Fortuna Memorial ES Mandaue City 119995,Tipolo ES Mandaue City 120007,10.32235216,123.9231476,10.3283,123.935,10.33250001,123.9275,1.465248419,1.232912674,2.698161093,ES
NCR,Manila,0.073528118,1,136427,136426,136428,Lakan Dula Elementary School Manila 136427,Francisco Benitez Elementary School Manila 136426,Gregoria de Jesus ES Manila 136428,14.627281,120.975441,14.62694,120.975341,14.62758332,120.9754482,0.039677925,0.033850193,0.073528118,ES
NCR,Manila,0.168906112,4,136425,136422,136423,Plaridel Elementary School Manila 136425,Antonio Luna Elementary School Manila 136422,Mariano Ponce Elementary School Manila 136423,14.62758423,120.9815899,14.62676126,120.981689,14.62762524,120.980888,0.092744904,0.076161208,0.168906112,ES
NCR,Manila,0.194595943,5,136462,136463,136464,Gen. L. Geronimo Elementary School Manila 136462,Trinidad Tecson Elementary School Manila 136463,Moises Salvador Elementary School Manila 136464,14.60558426,120.9978861,14.60648734,120.9976191,14.60485093,120.9982142,0.105144968,0.089450974,0.194595942,ES
NCR,Manila,0.320807217,10,136460,136459,136461,G. Lopez Jaena Elementary School Manila 136460,Dr. Benigno V. Aldana Elementary School Manila 136459,Legarda Elementary School Manila 136461,14.61386793,120.9998861,14.61227766,121.0002131,14.6145011,120.9987789,0.181501373,0.139305844,0.320807217,ES
NCR,Manila,0.368697734,11,136468,136467,136470,Pedro Pelaez Elementary School Manila 136468,P. Burgos ES Manila 136467,Gen. Miguel Malvar Elementary School Manila 136470,14.603981,121.00991,14.60322729,121.0110239,14.60590495,121.0103867,0.147230588,0.221467146,0.368697734,ES
NCR,Marikina City,1.581139823,1,136687,136674,136676,Sto. Nino ES Marikina City 136687,L. Victorino ES Marikina City 136674,Marikina ES Marikina City 136676,14.63836111,121.096325,14.63527778,121.09,14.6311963,121.0976139,0.767066528,0.814073295,1.581139823,ES
NCR,Marikina City,1.813211845,5,136673,136672,136678,Kalumpang ES Marikina City 136673,Industrial Valley ES Marikina City 136672,San Roque ES Marikina City 136678,14.6223932,121.0904093,14.62166667,121.0802778,14.6231104,121.0969487,1.100379119,0.712832727,1.813211846,ES
NCR,Marikina City,1.865713682,6,136682,136680,136684,H. Bautista ES Marikina City 136682,Concepcion ES Marikina City 136680,Parang ES Marikina City 136684,14.65777778,121.1041667,14.6481226,121.1039187,14.65722222,121.1113889,1.081116047,0.784597635,1.865713682,ES
Region V,Masbate City,0.699560871,1,113665,113668,113695,Amancio Aguilar Elementary School Masbate City 113665,Bagumbayan Elementary School Masbate City 113668,Jose Zurbito Sr. Elementary School Masbate City 113695,12.36807801,123.6225214,12.37102383,123.6184904,12.36884,123.62364,0.550448354,0.149112517,0.699560871,ES
Region V,Masbate City,6.095823298,9,113691,113679,113716,Enrique Legaspi Sr. Elementary School Masbate City 113691,Igang ES Masbate City 113679,Usab Elementary School Masbate City 113716,12.31474894,123.5608542,12.31141632,123.5308542,12.32919285,123.5816883,3.302035116,2.793788181,6.095823297,ES
Region XI,Mati City,2.199192125,1,129383,129381,129398,Mayor Santiago Garcia MS Mati City 129383,Rabat-Rocamora Mati CES II Mati City 129381,Gov. Leopoldo Lopez Sr. MS Mati City 129398,6.946598,126.224348,6.953955,126.21907,6.939527,126.232323,1.011011162,1.188180963,2.199192125,ES
Region XI,Mati City,7.868255016,7,129399,129396,129409,Don Enrique Lopez ES Mati City 129399,Don Salvador Lopez ES Mati City 129396,Vicente Almario Sr. MS Mati City 129409,6.981146,126.300392,7.004893,126.284409,7.006001,126.334167,3.196787459,4.671467557,7.868255016,ES
Region III,Meycauayan City,1.002181684,1,104938,104931,104934,Zamora Elementary School Meycauayan City 104938,Bayugo ES Meycauayan City 104931,Longos ES Meycauayan City 104934,14.73520412,120.9543106,14.73272819,120.9534582,14.73700044,120.9480199,0.292109448,0.710072236,1.002181684,ES
Region III,Meycauayan City,1.400089967,3,104936,104918,104930,Tugatog ES Meycauayan City 104936,Bancal Extension ES Meycauayan City 104918,Banga ES Meycauayan City 104930,14.72373463,120.9665421,14.720495,120.961746,14.72747734,120.9606104,0.633338233,0.766751734,1.400089967,ES
Region III,Meycauayan City,1.919658546,8,104919,104927,104928,Camalig ES Meycauayan City 104919,Pantoc ES Meycauayan City 104927,Perez ES Meycauayan City 104928,14.76724698,120.9912488,14.766018,120.983894,14.76393668,121.0009327,0.807889898,1.111768648,1.919658546,ES
Region X,Misamis Oriental,1.19897054,1,127901,127900,127909,Don F. Jacinto ES Misamis Oriental 127901,Dayawan ES Misamis Oriental 127900,VN Chavez MCS Misamis Oriental 127909,8.58084,124.776781,8.581264,124.78103,8.584443,124.771324,0.472689492,0.726281048,1.19897054,ES
CAR,Mt. Province,1.136776341,1,136318,136324,221007,Dumanegdeg Primary School Mt. Province 136318,Namatec Elementary School Mt. Province 136324,Libo Elementary School Mt. Province 221007,16.92944444,120.9038889,16.93277778,120.9080556,16.92524722,120.9011278,0.581648699,0.555127642,1.136776341,ES
CAR,Mt. Province,1.647997583,2,136322,136316,136326,Legleg Primary School Mt. Province 136322,Capinitan Elementary School Mt. Province 136316,Camatagan Elementary School Mt. Province 136326,16.96055556,120.9091667,16.95027778,120.9088889,16.9648,120.9078,1.150859485,0.497138098,1.647997583,ES
CAR,Mt. Province,2.322039255,6,221013,136224,136228,Asbiagan Primary School Mt. Province 221013,Pitpitan Elementary School Mt. Province 136224,Sengyew Primary School Mt. Province 136228,16.86155833,120.8915806,16.86885833,120.8995722,16.87074167,120.8870111,1.183477733,1.138561521,2.322039254,ES
CAR,Mt. Province,2.394696693,7,136317,136323,136349,Data Elementary School Mt. Province 136317,Madepdeppas Elementary School Mt. Province 136323,Nacagang Primary School Mt. Province 136349,17.02777778,120.9036111,17.01722222,120.9080556,17.03777778,120.9030556,1.273738021,1.120958672,2.394696693,ES
CAR,Mt. Province,2.701041038,10,136214,136211,136229,Letang Elementary School Mt. Province 136214,Guinzadan Elementary School Mt. Province 136211,Soysoyoc Primary School Mt. Province 136229,16.94027778,120.8725,16.95944444,120.8644444,16.93700278,120.8712944,2.312376893,0.388664145,2.701041038,ES
Region III,Munoz Science City,2.682704405,1,105560,105546,105557,San Felipe ES Munoz Science City 105560,Linglingay ES Munoz Science City 105546,Rizal ES Munoz Science City 105557,15.774011,120.898822,15.765811,120.891608,15.764381,120.908236,1.202685572,1.480018833,2.682704405,ES
Region III,Munoz Science City,6.785198145,11,105545,105540,105541,RICARDO VIOLA ADRIANO E/S Munoz Science City 105545,Calisitan ES Munoz Science City 105540,CURVA ELEMENTARY SCHOOL Munoz Science City 105541,15.699614,120.84845,15.731,120.850994,15.670578,120.845967,3.523966973,3.261231172,6.785198145,ES
NCR,Muntinlupa City,0.930460788,1,136899,136900,136910,Bayanan ES (Main) Muntinlupa City 136899,F. De Mesa ES Muntinlupa City 136900,Bayanan Elementary School Unit I Muntinlupa City 136910,14.4071166,121.0454037,14.402562,121.043175,14.40944444,121.0477778,0.564195546,0.366265242,0.930460788,ES
NCR,Muntinlupa City,1.35297752,4,136913,136903,136906,Cupang ES Annex Muntinlupa City 136913,Muntinlupa ES Muntinlupa City 136903,Tunasan Elementary School Muntinlupa City 136906,14.38808889,121.0512667,14.38805556,121.044375,14.382748,121.050369,0.747256639,0.605720881,1.35297752,ES
NCR,Muntinlupa City,2.079051166,9,136915,136911,136914,Sucat Elementary School Sitio Pagkakaisa Annex Muntinlupa City 136915,Buli ES Muntinlupa City 136911,Sucat Elementary School Muntinlupa City 136914,14.45694444,121.0522222,14.440831,121.050041,14.459091,121.051308,1.819138164,0.259913002,2.079051166,ES
NCR,Muntinlupa City,3.738268645,17,228501,136901,136907,Poblacion Elementary School Muntinlupa City 228501,Itaas Elementary School Muntinlupa City 136901,Victoria Homes ES Muntinlupa City 136907,14.37286667,121.0239861,14.38631,121.03144,14.35980278,121.011,1.708136475,2.030132169,3.738268644,ES
Region V,Naga City,1.592397256,1,114514,114508,114519,Jose Rizal Elementary School Naga City 114514,Julian B. Meliton Elementary School Naga City 114508,Triangulo Elementary School Naga City 114519,13.619367,123.196085,13.619097,123.204109,13.616243,123.190311,0.873458945,0.718938312,1.592397257,ES
Region V,Naga City,2.062286098,2,114509,114504,176506,Mac Mariano Elementary School Naga City 114509,Rosario V. Maramba Elementary School Naga City 114504,Balatas Elementary School Naga City 176506,13.630838,123.202028,13.641152,123.204408,13.629064,123.2099,1.183202913,0.879083185,2.062286098,ES
Region V,Naga City,5.631635892,11,176502,114502,114510,Grand View Elementary School Naga City 176502,Pacol Elementary School Naga City 114502,San Isidro Elementary School Naga City 114510,13.6577973,123.2523421,13.651722,123.232456,13.632639,123.26926,2.267478946,3.364156945,5.631635891,ES
NCR,Navotas,0.442097965,1,136862,136859,136863,North Bay Boulevard Elementary School Navotas 136862,Kapitbahayan Elementary School Navotas 136859,North Bay Boulevard North Elementary School Navotas 136863,14.64429,120.9535289,14.645802,120.95652,14.64412778,120.9528417,0.365489851,0.076608114,0.442097965,ES
NCR,Navotas,0.534883354,3,136868,136867,136869,Tangos I Elementary School Navotas 136868,Tangos Elementary School Navotas 136867,Tanza Elementary School Navotas 136869,14.675235,120.933289,14.6747701,120.9321538,14.6788024,120.9336647,0.133488418,0.401394936,0.534883354,ES
NCR,Navotas,0.648061694,5,136866,136865,136870,San Roque Elementary School Navotas 136866,Daanghari Elementary School Navotas 136865,Wawa Elementary School Navotas 136870,14.66944444,120.9383333,14.667305,120.939163,14.66972222,120.9347222,0.255784378,0.392277316,0.648061694,ES
NCR,Navotas,0.791414013,9,136857,136856,136858,Bangkulasi Elementary School Navotas 136857,Bagumbayan Elementary School Navotas 136856,Dagat-Dagatan Elementary School Navotas 136858,14.6511784,120.9526627,14.653565,120.948814,14.652408,120.955086,0.495072237,0.296341776,0.791414013,ES
Region VI,Negros Occidental,0.283195072,1,117191,117192,117203,Isabela East ES Negros Occidental 117191,Isabela West ES Negros Occidental 117192,Isabela 2 CES Negros Occidental 117203,10.203377,122.990581,10.203152,122.989008,10.203387,122.991562,0.175114682,0.10808039,0.283195072,ES
Region VI,Negros Occidental,0.577065741,4,117436,117435,117447,Alejandro AcuÃ±a Yap QuiÃ±a MES Negros Occidental 117436,Victorias ES Negros Occidental 117435,Victorias North ES Negros Occidental 117447,10.898917,123.073174,10.899137,123.072922,10.901377,123.0774,0.037063709,0.540002031,0.57706574,ES
