ID,School_ID,School_name,Latitude,Longitude,Mapped
186230,111403,Doña Juana ES,12.6314,122.1345,1
186231,309205,Carmen NHS (Cabolutan NHS Ext.),12.61794,122.119707,1
186232,111399,Carmen ES,12.61571723,122.1206876,1
186233,111396,Cabolutan ES,12.60472593,122.1281135,1
186234,301751,Cabolutan NHS,12.60197434,122.1313871,1
186235,171005,Luis M. Abello Sr. PS,12.582751,122.129837,1
186236,111411,San Agustin CES,12.56835034,122.1311353,1
186237,111408,Alfredo P. Navarette MS (Lubi ES),12.53106186,122.1256401,1
186238,309204,EDUARDO M. MORENO NATIONAL HIGH SCHOOL,12.511079,122.1175,1
186239,111413,Pang-Alaalang Paaralang Severina M. Solidum,12.50917038,122.114417,1
186240,111405,Hinugusan ES,12.49557731,122.1116909,1
186241,111395,Buli ES,12.48530099,122.1114129,1
186242,111398,Camantaya ES,12.47419075,122.1083568,1
186243,301749,Esteban Madrona National High School,12.4648621,122.1057015,1
186244,111392,Esteban Minon Madrona ES,12.46472222,122.1055556,1
186245,111417,Agpudlos ES,12.55890764,122.0041913,1
186246,111424,Marigondon Norte ES,12.5575184,122.0675243,1
186247,111423,Linawan ES,12.55173006,122.0158133,1
186248,111418,Calunacon Elementary School,12.540153,122.011414,1
186249,111428,Ben G. Talamisan MS (Pag-alad ES),12.52640972,122.0216912,1
186250,301771,San Andres NHS,12.51964124,122.0124431,1
186251,111421,Geminiano Galicia Sr. MS,12.51805556,122.0205556,1
186252,111429,San Andres Central Elementary School,12.51779934,122.0125241,1
186253,111425,Marigondon Sur ES,12.51293248,122.0483131,1
186254,111427,Nemesio N. Ganan III MS,12.509319,122.044716,1
186255,111419,Doña Martina F. Ganan MS,12.5089109,122.0194691,1
186256,301776,Tanagan NHS,12.50090428,122.0182337,1
186257,111430,Tan-Agan ES,12.4969667,122.018913,1
186258,111431,Victoria ES,12.49002296,122.0583569,1
186259,111426,Matutuna ES,12.4866904,122.0169689,1
186260,111432,Agtiwa ES,12.43058,122.4291903,1
186261,111438,Mabini ES,12.39225,122.4603,1
186262,111439,Mabulo ES,12.38974945,122.485579,1
186263,301760,España National High School,12.38315326,122.5054573,1
186264,111436,España ES,12.38308282,122.5000229,1
186265,111443,Teresa Bernas MS,12.35642,122.5409,1
186266,111437,Layag Cultural Minority School,12.33864138,122.5830116,1
186267,111442,Taclobo ES,12.31392104,122.5822445,1
186268,111435,Canjalon ES,12.31114278,122.6689114,1
186269,301759,Don Carlos M. Mejias Memorial NHS,12.3045921,122.6062915,1
186270,111441,San Fernando Elementary School,12.30114,122.609,1
186271,111440,Otod ES,12.2975328,122.6500223,1
186272,111434,Campalingo ES,12.28920052,122.6183553,1
186273,111433,Azagra ES,12.27748726,122.6287952,1
186274,305694,Armin Rios-Marin National High School,,,0
186275,309214,Azagra National High School,,,0
186276,111445,Buenavista ES,12.09282824,121.9352999,1
186277,111446,Busay ES,12.08866144,121.9514109,1
186278,111454,Inihawan ES,12.07586247,121.9172108,1
186279,111457,Lindero ES,12.0694958,121.9369668,1
186280,301772,San Jose Agricultural HS,12.06205464,121.9553437,1
186281,111462,San Jose CS,12.06166326,121.9508107,1
186282,111456,Lanas ES,12.05371896,121.9174137,1
186283,111448,Combot ES,12.052275,121.9302187,1
186284,111461,Pinamihagan Elementary School,12.03726486,121.9600106,1
186285,305532,Pinamihagan National High School,,,0
186286,111449,Silvino G. Gajarion Elementary School,12.18754336,122.0353003,1
186287,111459,Mat-I ES,12.18559873,121.9889114,1
186288,111453,Guintigbasan ES,12.18055478,122.0449113,1
186289,111452,Guinbirayan ES,12.17513118,122.0386213,1
186290,301762,Guinbirayan NHS,12.17318689,122.0345273,1
186291,111450,Danao Sur ES,12.17279241,122.0227283,1
186292,111460,Pandan ES,12.1644891,121.9983552,1
186293,111447,Canyayo ES,12.16282336,121.9689112,1
186294,111458,Magsaysay ES,12.15893439,122.0144672,1
186295,301763,Sta. Fe NHS,12.15635392,121.9940786,1
186296,111455,Lamberto Antaran MS,12.15449,121.9761,1
186297,111463,Santa Fe CES,12.15448978,121.9958552,1
186298,111465,V. A. Gutierrez Montiel MES,12.14337932,122.0366891,1
186299,111464,Tabugon ES,12.13532495,122.0200221,1
186300,111444,Agmanic ES,12.12788454,122.001436,1
186301,111451,Guinpoingan ES,12.12195884,122.020811,1
186302,305603,Agripino Armedilla National High School,,,0
186303,309212,Tranquilino Cawaling Sr. National High School,,,0
186304,111362,Tubigon ES,12.35753239,121.9491903,1
186305,301761,Ferrol National High School,12.34250012,121.9392954,1
186306,111352,Ferrol CES,12.33531193,121.9394682,1
186307,111351,Claro M. Recto ES,12.3269783,121.9758561,1
186308,111346,Agnocnoc Elementary School,12.31586823,121.9408561,1
186309,111350,Bunsoran ES,12.31559032,121.9275231,1
186310,111353,Hinag-oman ES,12.3055909,121.943634,1
186311,171002,Sto. Niño Elementary School,12.48485,122.108917,1
186312,111394,Bonga ES,12.44413678,122.1058126,1
186313,111410,Paroyhog ES,12.4200274,122.1053015,1
186314,111415,Talamban Elementary School,12.3997509,122.0769684,1
186315,111401,Concepcion Norte ES,12.39419618,122.0948414,1
186316,301774,Santa Maria NHS,12.39241369,122.0918296,1
186317,111402,Concepcion Sur ES,12.37586344,122.0894683,1
186318,309211,Sto Nino National High School,,,0
186319,133019,Tandung Ahas ES,6.747816,122.075371,1
186320,133022,Ulame ES,6.730833333,122.0472222,1
186321,133020,Tumakid ES,6.723804246,122.0719301,1
186322,133008,Baungus Elem. School,6.723510377,122.0518179,1
186323,133013,Luksumbang ES,6.721653,122.118103,1
186324,133012,Calugusan ES,6.712431,122.124786,1
186325,133014,Maloong Legion ES,6.710875,122.089127,1
186326,133018,Suguemmul ES,6.694468,122.07589,1
186327,133011,Buahan ES,6.691962,122.115845,1
186328,215003,Capengcongan ES,6.69007,122.056488,1
186329,133006,Balagtasan ES,6.689841,122.03997,1
186330,132992,Balas ES,6.684598,122.138039,1
186331,133016,San Jose Central School,6.682206,122.087662,1
186332,133017,Sta. Clara CES,6.674166667,122.0608333,1
186333,133021,Ubit ES,6.670469,122.099495,1
186334,318001,Ubit National High School,6.670266,122.09993,1
186335,132984,Dangkalan ES,6.670032,122.160515,1
186336,133015,Panansangan ES,6.669019,122.117081,1
186337,132988,Magsaysay ES,6.668689,122.146896,1
186338,133009,Bohenange Elementary School,6.667938,122.04705,1
186339,215007,Sapah Linsungan ES,6.663222,122.081642,1
186340,132985,Jose Rizal ES,6.661388889,122.1402778,1
186341,132986,Lamitan CES,6.660952,122.140839,1
186342,254001,Bidcanon PS,6.660228,122.047577,1
186343,133003,Mabini ES,6.655488,122.126015,1
186344,304939,Lamitan National High School,6.649264542,122.1364821,1
186345,132991,B. Aldana Central Elementary School,6.648495,122.135307,1
186346,215006,P. Burgos ES,6.637489,122.159729,1
186347,304935,Colony National High School,6.632723,122.158752,1
186348,132998,Colony Central Elementary School,6.631593,122.158012,1
186349,132993,Balobo ES,6.61451,122.143456,1
186350,132997,Cabobo ES,6.613817,122.15815,1
186351,132983,Campo Uno ES,6.612018,122.17202,1
186352,133002,Lumutun ES,6.61127,122.106483,1
186353,133000,Hilltop ES,6.608515,122.111717,1
186354,133001,Lo-ok ES,6.605488,122.115051,1
186355,304940,Lo-ok National High School,6.603538,122.115417,1
186356,133005,Mt. Trail ES,6.590519,122.096642,1
186357,132981,Baas ES,6.587705,122.178474,1
186358,132996,Bulingan ES,6.574492,122.118401,1
186359,133010,Boheyawas ES,6.57304,122.106812,1
186360,133151,Parangbasak CES,6.563234,122.173416,1
186361,304945,Parangbasak National High School,6.56306206,122.173324,1
186362,132987,Lebbuh PS,,,0
186363,132989,Sabong PS,,,0
186364,132990,Lamitan City Sped Center,,,0
186365,215002,Bulanting PS,,,0
186366,330527,Damaso C. Furigay Jr. Memorial NHS,,,0
186367,330526,Villa Assuncion National High School,,,0
186368,127840,Danit Puntukan PS,,,0
186369,132982,Baimbing PS,,,0
186370,132994,Bohe-Ibu ES,,,0
186371,132995,Boheyakan ES,,,0
186372,133153,Simbangon PS,,,0
186373,133077,Sangbay Big ES,6.823276,121.54454,1
186374,133069,Baluk-Baluk ES,6.684854,121.706436,1
186375,133073,Lukbungsod ES,6.678695,121.588913,1
186376,133027,Bulan-Bulan Elementary School,6.67569,121.845757,1
186377,133024,Bagbagon ES,6.673942,121.830025,1
186378,133072,Lukbaldaya PS,6.672227,121.586029,1
186379,133071,Lubukan CES,6.671609,121.606389,1
186380,133037,Lower Manggas Elementary School,6.671422,121.91156,1
186381,215011,Salisa PS,6.667154,121.606949,1
186382,133042,Paniongan Elementary School,6.662221,121.872543,1
186383,133023,Atong-Atong ES,6.661594,121.898544,1
186384,133040,Matikang Elemenetary School,6.656314,121.887726,1
186385,304926,Atong-Atong NHS,6.655624,121.899551,1
186386,133028,Bulanza ES,6.651521,121.873604,1
186387,133074,Mananggal PS,6.64793,121.581146,1
186388,133046,Tairan ES,6.637625,121.839729,1
186389,304927,Atong-Atong NHS - Tairan Annex,6.635701,121.840111,1
186390,133044,Subaan Primary Sschool,6.622385,121.799767,1
186391,304936,Concepcion NHS,6.618341,121.928123,1
186392,133032,Concepcion Central ES,6.618304,121.927292,1
186393,133045,Switch Yakal ES,6.601145,121.913376,1
186394,133033,Kasawi ES,6.596679,121.859818,1
186395,133035,Lawi-Lawi ES,6.59555,121.808983,1
186396,133043,Parian Baunoh ES,6.593844,121.883957,1
186397,133041,Pamucalin ES,6.593674,121.894684,1
186398,133062,Landungan ES,6.590519,121.831512,1
186399,133029,Calayan PS,6.587769,121.845856,1
186400,133036,Lower Banas ES,6.573861,121.883194,1
186401,133047,Upper Banas ES,6.571969,121.892647,1
186402,133076,Panducan ES,6.562914,121.619278,1
186403,133026,Baungis ES,,,0
186404,133034,Lantawan Proper PS,,,0
186405,133048,Upper Manggas PS,,,0
186406,133070,Dasalan ES,,,0
186407,133075,Palahangan ES,,,0
186408,133058,Upper Garlayan ES,6.560974,121.901421,1
186409,133050,Batungal ES,6.558603,121.89151,1
186410,133061,Gaunan ES,6.54804,121.865906,1
186411,133065,Port Holland CES,6.545445,121.870728,1
186412,133054,Fuente ES,6.543292,121.890335,1
186413,133066,Shipyard ES,6.543132,121.867378,1
186414,304943,Maluso NHS,6.542708,121.870315,1
186415,133055,Maluso CES,6.542418,121.877457,1
186416,133053,Camanggaan ES,6.536997,121.883636,1
186417,133057,Tubigan ES,6.51917,121.907738,1
186418,133067,Tamuk ES,6.513414,121.871834,1
186419,133049,Abong-Abong ES,6.506053,121.913971,1
186420,133056,Pali ES,6.480522,121.922508,1
186421,133068,Upper Taberlongan ES,6.466552,121.824059,1
186422,133052,Calang Elementary School,6.459806,121.913193,1
186423,133059,Upper Mahayahay PS,,,0
186424,215009,Lower Mahayahay,,,0
186425,133063,Laud ES,,,0
186426,133126,Sangiyan PS,6.493928,122.09684,1
186427,133125,Mebak PS,6.482596,122.100784,1
186428,304953,Sumisip NHS-Tumahubong Annex,6.480666,122.038063,1
186429,133122,Mahatalang ES,6.478886,122.044853,1
186430,133127,Sapa Bulak ES,6.475155,122.075798,1
186431,133117,Cabengbeng Elementary School,6.474382,122.080238,1
186432,133132,Tumahubong CES,6.473662,122.037727,1
186433,133099,Cabcaban ES,6.453541,121.94738,1
186434,133131,Tongsengal ES,6.451067,122.052155,1
186435,133123,Manaul PS,6.450188,122.044037,1
186436,133103,Libug ES,6.449657,121.955315,1
186437,133120,Langaray ES,6.448029,122.053017,1
186438,215014,Tikos PS,6.447197,122.053551,1
186439,133119,Etub Etub ES,6.446584,122.056381,1
186440,133128,Sapa Langay ES,6.445524,122.059486,1
186441,133109,Pamatsaken ES,6.442538,121.981682,1
186442,133114,Upper Benembengan ES,6.441057,121.968445,1
186443,133116,Buli-Buli ES,6.436376,122.055473,1
186444,133111,Sucaten PS,6.436211,122.025444,1
186445,133104,Limbo Candies ES,6.43619,121.971649,1
186446,133097,Bacung ES,6.432512,122.023926,1
186447,133112,Sumisip CES,6.429073,121.990532,1
186448,133101,Guiong ES,6.428841,121.993538,1
186449,304951,Sumisip NHS,6.428697,121.991676,1
186450,133102,Irelley ES,6.425699,122.007454,1
186451,133098,Basak ES,6.419131,122.035309,1
186452,304950,Sumisip Agro-Fisheries School,6.417372,122.033966,1
186453,133107,Lukbait ES,6.415347,122.017754,1
186454,133108,Mangal ES,6.414206,121.970764,1
186455,304952,Sumisip NHS-Manggal Annex,6.413878,121.970512,1
186456,133096,Babagbato ES,6.413196,122.025146,1
186457,133106,Lower Sumisip PS,6.412516,121.991203,1
186458,133124,Marang ES,,,0
186459,133129,Subah Languyan PS,,,0
186460,133130,Daindingan ES,,,0
186461,215012,Ismael Memorial PS,,,0
186462,133150,Limbo-Upas Elementary School,6.570261,122.171501,1
186463,133142,Bohetambak ES,6.561507,122.171974,1
186464,133140,Bohebitih ES,6.560442,122.171059,1
186465,133149,Lagayas ES,6.556626,122.151665,1
186466,133134,Badja Central ES,6.556388889,122.1525,1
186467,133138,Bohebaca ES,6.542892,122.180176,1
186468,133136,Bangcuang Elementary School,6.538394,122.169388,1
186469,133135,Banah Elementary School,6.53437,122.200516,1
186470,133141,Bohelebbung ES,6.52289,122.190758,1
186471,304937,Jacinto Cuevas NHS,6.510661,122.162468,1
186472,304954,Tipo-Tipo NHS,6.499431613,122.1210518,1
186473,133176,Tipo-Tipo CES,6.499002,122.120407,1
186474,133157,Baunoh Peggesan ES,6.455929,122.134674,1
186475,133155,Baguindan ES,6.449026,122.128723,1
186476,133174,Silangkum ES,6.44829,122.126167,1
186477,133209,Sinulatan ES,6.611388889,122.2438889,1
186478,133208,Sinangkapan ES,6.610065,122.190338,1
186479,304947,Sinangkapan NHS,6.606687,122.192184,1
186480,215004,Lower Tablas PS,6.606495,122.190948,1
186481,133190,Dugaa ES,6.605419,122.202209,1
186482,133187,Calut ES,6.60527,122.196732,1
186483,133199,Mamboring Elementary School,6.603756,122.19342,1
186484,133184,Bohetambis ES,6.598385,122.200974,1
186485,304948,Sinulatan NHS,6.595203,122.282288,1
186486,133207,Sibago ES,,,0
186487,133198,Linongan PS,6.729596,122.256264,1
186488,133137,Bato-Bato ES,6.668593362,122.1466667,1
186489,133186,Caddayan ES,6.64687,122.253258,1
186490,215015,Akbar ES,6.642826,122.274025,1
186491,133206,Semut ES,6.604417,122.236282,1
186492,133200,Mangalut ES,6.603511,122.210724,1
186493,318004,Upper Bato-Bato National High School,,,0
186494,133181,Bato-Bato ES,6.647062,122.255508,1
186495,133144,Cambug ES,6.509635,122.19326,1
186496,133143,Bucalao PS,6.49498,122.196411,1
186497,133170,Linuan PS,6.491982,122.140114,1
186498,133163,Danapah ES,6.491668,122.140846,1
186499,133165,Kailih ES,6.491598,122.14357,1
186500,133164,Guinanta/Magcawa ES,6.489051,122.1318144,1
186501,133159,Bohepiang PS,6.449537,122.131554,1
186502,133166,Kinukutan ES,,,0
186503,133168,Kuhon Lennuh ES,,,0
186504,133195,Langil West PS,6.770904,122.369331,1
186505,133193,Lakandula ES,6.602344,122.232918,1
186506,133183,Bohepereng,6.599728,122.230034,1
186507,133210,Tuburan CES,6.597367,122.227493,1
186508,133196,Languyan ES,6.596794,122.223976,1
186509,133188,Candiis ES,6.595326,122.219299,1
186510,304949,Sinulatan NHS-Tuburan Annex,6.594974,122.225616,1
186511,133180,Basakan PS,6.593775,122.224052,1
186512,133205,Saluyot PS,6.589571,122.218727,1
186513,133191,Jose Abad Santos PS,,,0
186514,133201,Mataggan ES,,,0
186515,318003,Buton NHS,,,0
186516,133145,Danit ES,6.576195,122.157478,1
186517,133147,Kamamboringan ES,6.562664,122.140877,1
186518,133152,Pipil ES,6.559706,122.146202,1
186519,133161,Cabangalan ES,6.553615,122.150475,1
186520,133158,Bohepahuh ES,6.50026,122.106445,1
186521,133162,Camalig ES,6.49502,122.106255,1
186522,133178,Ulitan ES,6.475827,122.100914,1
186523,133173,Materling ES,6.475389,122.105377,1
186524,133177,Tongbato ES,6.469995,122.101952,1
186525,133172,Matata P/S,6.446957,122.142212,1
186526,133175,Sungkayut PS,6.444615,122.122688,1
186527,133160,Bohesuyak ES,6.443474,122.123161,1
186528,133154,Amaloy ES,6.441051,122.123978,1
186529,133078,Sangbay Small ES,6.833758,121.553078,1
186530,304942,Lubukan NHS-Sangbay Small Annex,6.833204,121.554024,1
186531,304941,Lubukan NHS,6.671779,121.607094,1
186532,133079,Tausan ES,6.660963,121.587914,1
186533,215016,Kainahan PS,,,0
186534,133091,Suligan PS,6.358464,121.967133,1
186535,133084,Bubuan ES,6.35728,121.963379,1
186536,304933,Bubuan NHS,6.356832,121.963936,1
186537,133081,Babag ES,6.341968,121.954079,1
186538,304934,Bubuan NHS-Saluping Annex,6.338734,122.032303,1
186539,133090,Saluping ES,6.337257,122.029869,1
186540,133085,Bukutumus ES,6.331401,122.017639,1
186541,133089,Pisak-Pisak ES,6.330403,122.018875,1
186542,133094,Tinutungan PS,6.329657,122.022896,1
186543,133083,Balanting ES,6.327482,122.02195,1
186544,133087,Kaumpurnah PS,6.326378,121.92466,1
186545,133088,Lanawan Central Elementary School,6.316472,121.92923,1
186546,133093,Tambuligbuton ES,6.309812,121.968216,1
186547,133095,Tongumos ES,6.296893,121.972824,1
186548,133092,Sulloh ES,6.290278,121.960884,1
186549,133558,Bacolod Central Elementary School,8.190388889,124.0193611,1
186550,133549,Kalawi CES,8.100583333,124.24025,1
186551,133545,Barua ES,,,0
186552,133546,Cabombongan ES,,,0
186553,133547,Gasan Primary School,,,0
186554,133552,Talob PS,,,0
186555,133553,Tambo PS,,,0
186556,133554,Tuka PS,,,0
186557,133555,Tulain PS,,,0
186558,133556,Ulodan ES,,,0
186559,318202,Bacolod Grande NHS,,,0
186560,133557,Awani Elementary School,,,0
186561,133559,Bagua-ingud Primary School,,,0
186562,133560,Balut PS,,,0
186563,133561,Dilabayan PS,,,0
186564,133562,Gurain PS,,,0
186565,133563,Pindulonan Elementary School,,,0
186566,133564,RAYA ELEMENTARY SCHOOL,,,0
186567,133565,Rorowan Primary School,,,0
186568,304980,Bacolod-Kalawi National High School,,,0
186569,318244,Mamasarogan Mem. NHS,,,0
186570,324708,Sultan Mangalampa Daing NHS,7.533583333,124.1166389,1
186571,133566,Barorao Central Elementary  School,,,0
186572,133567,Calilangan ES(Dona M. T. M Hofeno PS),,,0
186573,133568,Lalabuan Elementary School,,,0
186574,133569,Magolalung Oriental Elementary School,,,0
186575,133570,Matampay Elementary School,,,0
186576,133571,Molimoc Primary School,,,0
186577,133573,Purakan ES,,,0
186578,133574,Tataya Elementary School,,,0
186579,216036,Ilian Primary School,,,0
186580,304996,Tataya NHS,,,0
186581,324704,Mamenting Memorial National High School,,,0
186582,324705,Mikunug Memorial National High School,,,0
186583,324717,Balabagan National High School,,,0
186584,324722,Sultan Balindong NHS,,,0
186585,324725,Bae Lalawanen M. Sarip Mem. NHS,,,0
186586,133576,Balabagan CES,,,0
186587,133578,Igabay ES,,,0
186588,133579,Lorenzo ES,,,0
186589,133581,Upper Itil Elem. School,,,0
186590,133572,Pindolonan PS,,,0
186591,133217,Bualan ES,8.040555556,124.2136111,1
186592,133225,Balindong CES,7.916888889,124.2,1
186593,304958,Balindong NHS,7.916361111,124.19875,1
186594,133220,Lilod-Raya Pilot ES,7.876916667,124.3345556,1
186595,133212,Abaga ES,,,0
186596,133213,Badak PS,,,0
186597,133214,Barrit PS,,,0
186598,133215,Borakis PS,,,0
186599,133216,Buaditara PS,,,0
186600,133218,Cadapaan ES,,,0
186601,133219,Lilod ES,,,0
186602,133221,Limbo PS,,,0
186603,133222,Lumbac PS,,,0
186604,133223,Lombayao CES,,,0
186605,133224,Nusa ES,,,0
186606,215516,Pindolonan PS,,,0
186607,215517,Moriatao Bae ES,,,0
186608,215518,Lilod-Raya Pilot ES (Annex),,,0
186609,215524,Saliwato PS,,,0
186610,133227,Bliss ES,,,0
186611,133228,Buadintad PS,,,0
186612,133229,Bubong-Lalabuan ES,,,0
186613,133231,Calimodan PS,,,0
186614,133232,Dado ES,,,0
186615,133234,Dilausan ES,,,0
186616,133235,Lalabuan PS,,,0
186617,133237,Malaig ES,,,0
186618,133238,Pagayawan PS,,,0
186619,133239,Paigoay PS,,,0
186620,133240,Pantao Raya PS,,,0
186621,133241,Pantaragoo PS,,,0
186622,133242,Talob PS,,,0
186623,133243,Tuka PS,,,0
186624,215501,Karigongan PS,,,0
186625,133236,Magarang PS,,,0
186626,133604,Rantian Elementary School,7.793027778,124.192,1
186627,304982,Bayang NHS,7.7875,124.1755556,1
186628,133590,Bandingun ES,,,0
186629,133591,Biabi PS,,,0
186630,133592,Bobong ES,,,0
186631,133594,Linao Elementary School,,,0
186632,133596,Palao ES,,,0
186633,133597,Sultan Pandapatan Central Elementary School,,,0
186634,133598,Tagoranao Primary School,,,0
186635,216015,Cubo PS,,,0
186636,216016,Ilian Primary School,,,0
186637,216017,Mimbalawag Primary School,,,0
186638,216018,Tangcal PS,,,0
186639,216021,Bialaan PS,,,0
186640,216031,Sogod PS,,,0
186641,216032,Raya Bubong PS,,,0
186642,216033,Patong Primary School,,,0
186643,133599,Linuk Primary School,,,0
186644,133600,Dandamun CPS,,,0
186645,133602,Gandamato PS,,,0
186646,133603,Parao PS,,,0
186647,133605,Samporna ES,,,0
186648,133606,Sumbag Primary School,,,0
186649,133607,Tomarompong Primary School,,,0
186650,216068,Balindong-Adil Primary School,,,0
186651,318201,Mauyag C. Papandayan SHS,,,0
186652,318238,Datu Mohammad Ali Cahar Memorial National High School,,,0
186653,133593,Cadayonan PS,,,0
186654,133595,Lucman ES,,,0
186655,133601,Diwan Central Elementary School,,,0
186656,216024,Lumbac PS,,,0
186657,216025,Dimunda PS,,,0
186658,216026,Sapa Primary School,,,0
186659,216044,Tuca PS,,,0
186660,133679,Cadayonan PS,,,0
186661,133610,Balut PS,,,0
186662,133611,Binidayan ES,,,0
186663,133612,Bubongaranao Primary school,,,0
186664,133613,Dimaporo CES,,,0
186665,133614,Ingud PS,,,0
186666,133615,Kialilidan PS,,,0
186667,133616,Lumbac Primary School,,,0
186668,133617,Madaya Primary School,,,0
186669,133618,Magonaya ES,,,0
186670,133619,Maindig Elementary School,,,0
186671,133620,Pantar PS,,,0
186672,133621,Picalilangan Primary School,,,0
186673,133622,Soldaroro ES,,,0
186674,133623,Tambac PS,,,0
186675,133624,Timbangan Elementary School,,,0
186676,318205,Sittie Ayeesha NHS,,,0
186677,318222,Ampaso Memorial National High School,,,0
186678,133251,Batangan CES,8.016722222,124.4835556,1
186679,133250,Pindoguan ES,8.016666,124.48333,1
186680,324601,Datu Mamintal Adiong Sr. Mem. NHS,8.016666,124.48333,1
186681,133244,Bagoa-ingud PS,7.915555556,124.3497222,1
186682,133245,Bubong ES,7.200020425,124.2047556,1
186683,133246,Dilimbayan PS,,,0
186684,133247,Matampay ES,,,0
186685,133249,Panalawan Montia-an CES,,,0
186686,215503,Polayagan PS,,,0
186687,215520,Pindolonan PS,,,0
186688,304977,Sarip MNHS,,,0
186689,318116,East Bayabao Integrated NHS of Vocational  Technology,,,0
186690,133252,Carigongan PS,,,0
186691,133253,Datu Alambas PS,,,0
186692,133254,Dimapatoy ES,,,0
186693,133255,Pantar ES,,,0
186694,133256,Rogero ES,,,0
186695,133257,Sunggod Malungun ES,,,0
186696,304983,Butig National High School,7.742730008,124.3112936,1
186697,318243,Pindolonan National High School,7.735277778,124.2930556,1
186698,133625,Bayabao Central Elementary School,,,0
186699,133626,Butig Eementary School,,,0
186700,133627,Coloyan Primary School,,,0
186701,133628,Dama Elementary School,,,0
186702,133629,Dilabayan ES,,,0
186703,133631,Dolangan Primary School,,,0
186704,133632,Malungun Elementary School,,,0
186705,133633,Mipantao Primary School,,,0
186706,133635,Pimbago Elementary School,,,0
186707,133636,Pindiaman Primary School,,,0
186708,133637,Pindolonan ES,,,0
186709,133638,Poctan Elementary School,,,0
186710,133639,Ragayan Elementary School,,,0
186711,133640,Raya Primary School,,,0
186712,133642,Sandab Elementary School,,,0
186713,133644,Sultan Magarang Elementary School,,,0
186714,133645,Sundig Primary School,,,0
186715,133646,Tocasan Primary School,,,0
186716,216051,Timbab Primary School,,,0
186717,318203,Sultan Langco NHS,,,0
186718,133654,Ganassi Central Elementary School,7.826944534,124.1022222,1
186719,133648,Bagoaingud Primary School,,,0
186720,133650,Baya Primary School,,,0
186721,133652,Camponga-raya Primary School,,,0
186722,133653,Gadungan ES,,,0
186723,133655,Lumbac Primary School,,,0
186724,133658,Maliwanag Elementary School,,,0
186725,133662,Pindolunan Central Elementary School,,,0
186726,216049,Sultan Dick Diangka Elementary School,,,0
186727,216050,Pindao Macabato ES,,,0
186728,304986,Bae Racma Macabato NHS,,,0
186729,324707,Datu Macaaguir Sarip Mem. NHS,,,0
186730,324709,Ganassi NHS,,,0
186731,324715,West Unayan NHS,,,0
186732,324716,Datu Aleem Balindong MNHS,,,0
186733,324720,Bin Al-Noor NHS,,,0
186734,133649,Basak PS,,,0
186735,133651,Taganonok Bualan PS,,,0
186736,133656,Macaguiling ES,,,0
186737,133657,Madaya PS,,,0
186738,133659,Masolun Primary School,,,0
186739,133663,Sultan Aguam CES,,,0
186740,133664,Tabuan Primary School,,,0
186741,133665,Taliogon Elementary School,,,0
186742,216048,Dapaan Primary School,,,0
186743,133660,Pambagui ES,,,0
186744,133661,Paraaba ES,,,0
186745,216001,Taganonok PS,,,0
186746,216002,Pantaon Primary School,,,0
186747,216052,Macapodi PS,,,0
186748,304968,Mangurun Memorial NHS,8.083333,124.400001,1
186749,133282,Campo PS,,,0
186750,133283,Dimagalin ES,,,0
186751,133284,Dimunda PS,,,0
186752,133285,Kapai ES,,,0
186753,133286,Kapai Proper PS,,,0
186754,133288,Kibolos Manginsokor PS,,,0
186755,133289,Kining PS,,,0
186756,133290,Lidasan CES,,,0
186757,133291,Macadar PS,,,0
186758,133292,Malna PS,,,0
186759,133294,Pagalongan PS,,,0
186760,133295,Parao Proper ES,,,0
186761,133296,Pindolonan-Parao ES,,,0
186762,133297,Punud PS,,,0
186763,136956,Kasayanan  Proper Primary School,,,0
186764,215539,Kasayanan West PS,,,0
186765,215540,Dilabayan PS,,,0
186766,133306,Salaman CES,7.883555556,124.3833056,1
186767,133307,Taluan ES,7.883527778,124.3832778,1
186768,133311,Dagalangit CES,7.873469,124.358112,1
186769,304970,Kakai Dayagun Dagalangit NHS,7.870916667,124.3648611,1
186770,304969,Maranao NHS,7.870622,124.364863,1
186771,133313,Lumbac Lolong PS,7.869047,124.364693,1
186772,133321,Maribo ES,7.862546,124.369675,1
186773,318102,Aguam Memorial NHS,7.862546,124.369675,1
186774,133298,Bantayao ES,,,0
186775,133299,Bararay PS,,,0
186776,133300,Bubong Dangadar PS,,,0
186777,133301,Calilangan ES,,,0
186778,133302,Cormatan Langban PS,,,0
186779,133303,Datu Macud PS,,,0
186780,133304,General Metoker Lamping ES,,,0
186781,133305,Lalangitun PS,,,0
186782,304964,Datu Mitmug MNHS,,,0
186783,133308,Agagan-Dansalan PS,,,0
186784,133309,Bacayawan ES,,,0
186785,133310,Bacolod ES,,,0
186786,133312,Dilindongan ES,,,0
186787,133314,Pagayawan PS,,,0
186788,133315,Sariguidan Madiar PS,,,0
186789,133316,Baugan PS,,,0
186790,133317,Buadi-Inambay ES,,,0
186791,133318,Gadongan PS,,,0
186792,133319,Galawan-Dialongana CES,,,0
186793,133320,Lolong PS,,,0
186794,133322,Tongcopan PS,,,0
186795,215542,Carandangan PS,,,0
186796,215543,Barit PS,,,0
186797,215549,Minaring PS,,,0
186798,215559,Mapoling PS,,,0
186799,215560,Tamlang PS,,,0
186800,304979,Andong National High School,7.75810222,124.2216834,1
186801,133666,Buad PS,,,0
186802,133669,Ligue PS,,,0
